joint1,joint2,joint3,joint4,joint5,joint5,isCollision
1.86185,-2.66391,-2.55153,-2.66988,0.888794,0.82259,0
-0.968253,0.275606,-1.29513,0.470897,-0.849263,-1.27568,1
0.744266,0.62389,-1.7774,2.57964,3.06379,-0.509199,0
1.96551,-3.01462,-2.2654,-0.574271,1.39212,-2.00479,0
-0.0989804,-0.85219,-1.69988,-2.88959,2.21745,-0.730387,1
1.54683,-0.303171,1.54893,-0.849852,-2.96066,1.96696,0
0.559657,1.38842,0.616321,-0.266415,2.62109,-0.586766,0
0.424125,-0.20152,-1.6901,-2.41027,0.571839,2.79524,1
-1.7119,2.00257,0.752829,0.0579798,2.2805,-1.85034,0
0.897202,-2.81999,0.0853002,0.635874,-2.46466,-2.33543,0
2.17793,2.26945,1.18379,2.08712,0.382617,-1.80673,1
-1.18918,2.93564,-1.43758,-0.752255,-1.00815,2.47424,1
-2.10343,1.2543,0.585664,-2.9994,2.22264,-0.986717,0
1.12195,0.546541,-0.396676,-2.07851,-2.67427,-1.28392,1
1.84024,1.75772,-3.07536,1.04571,0.793434,1.30203,0
1.76403,1.55793,2.00372,0.579852,-2.10666,-1.32829,1
1.64018,0.289049,-1.55636,1.51917,-0.730336,-1.49825,1
2.39763,-1.90927,-1.523,2.31411,1.75397,1.95355,1
-3.05223,0.539047,0.227412,-0.14518,0.693946,-1.48427,0
2.74382,0.677919,-1.51458,2.3946,0.202576,2.41953,0
-2.93608,0.873836,0.651857,-0.56461,0.281716,-2.40609,0
-2.65357,-3.10843,-1.22452,0.0660853,-2.36379,0.978197,1
-2.48688,0.437543,2.09536,1.57603,-2.23022,-2.51523,0
-2.98301,-0.0393099,2.61839,0.761942,2.87432,-1.82816,1
1.87849,1.30012,-0.780621,-2.45992,0.813486,0.425265,1
0.198529,-0.829641,-2.22742,-2.88083,2.4689,0.891254,0
-2.56522,-2.56206,2.07943,-1.7323,1.56602,1.15595,0
-0.750778,0.0353252,-0.450308,-1.75641,-2.27621,-2.09103,0
-1.19437,-1.61155,2.58167,-0.141449,-2.51786,0.664175,0
1.22047,-0.878534,1.07879,0.136815,-2.85279,1.55954,0
-0.183261,1.68228,-0.178974,-0.280681,0.64338,1.73324,0
-0.300582,-0.56247,-2.50462,1.09919,1.24659,-2.4119,1
0.312464,3.04087,-0.90839,1.39468,-2.80631,-3.02658,0
-0.183753,-0.765426,0.497387,-1.14808,-1.1236,-1.48446,1
-1.99991,2.02912,-1.06231,-1.44161,2.43555,-2.35789,0
-1.38762,0.446479,1.85819,0.477233,2.76449,2.97974,0
-1.98089,-2.13518,0.500667,0.944029,-2.37819,-2.39046,1
2.97791,-2.32213,-0.0262644,0.607897,-2.79345,2.57842,1
2.37,-0.0910272,2.17758,-2.24005,2.84517,2.65392,1
-2.83381,-0.353113,-0.48371,1.99734,1.39043,-0.715037,0
2.17813,-0.997698,0.107961,3.11562,-2.79223,-1.30872,0
-2.03257,-2.36026,1.46454,1.98471,-2.90763,-1.37557,0
2.89691,-1.88262,-1.72426,2.2552,-0.956759,2.12096,1
-1.06903,-1.28644,1.46074,1.9716,-1.22702,0.902017,0
0.960961,-1.43569,0.878123,2.18191,0.869657,1.98509,0
2.54542,-0.668087,-0.220792,0.388325,-2.9897,2.47913,0
1.20414,-1.73925,-0.456594,1.43636,0.362946,-0.393973,0
-1.84719,-1.53456,-2.85222,-2.83669,0.494518,-0.48824,1
0.172038,-2.9206,2.42913,2.23091,-2.49559,0.419107,1
-0.170776,2.39941,0.726242,-1.52779,-0.441371,-1.15769,0
3.09305,2.26633,-2.72041,2.00533,-0.885783,2.26765,0
0.183094,-0.0970848,-2.31329,-2.35762,1.06031,-2.226,1
-1.00958,-1.69604,0.705558,-0.895108,-0.348865,-2.07522,0
-1.96593,-0.115882,2.25232,1.11964,1.37378,-2.3885,0
0.730482,2.61516,-2.56813,-1.64963,2.82586,-2.238,1
-2.98477,0.996973,-1.64414,0.100038,-1.5906,-1.07982,1
-0.156072,-0.951747,-0.884386,-0.30434,1.24413,0.194637,1
-0.722797,0.309506,-2.92314,-0.38357,-3.00281,1.26354,0
2.69568,-0.855945,-0.288332,-1.82334,-1.77292,1.53993,1
0.671244,-2.49915,0.118577,0.715881,-2.6413,0.292192,0
0.415018,0.741348,2.37004,2.87338,0.411402,1.76836,1
-3.02226,1.2597,2.73871,-2.39919,-0.791887,-0.5736,1
0.615494,-3.12731,0.527716,-1.89362,1.2439,3.08124,1
0.75941,2.0475,-1.58045,-2.82301,-1.88088,1.06995,0
2.35129,0.552794,0.879497,-1.76149,-2.451,1.22459,1
-2.52318,-2.02649,0.943107,-2.54273,-3.06922,2.19214,0
-1.99183,2.81399,-0.865639,0.503807,-2.43265,-1.05434,0
-2.23683,-1.75786,-1.53357,1.46368,-2.34563,1.6421,1
3.13801,-2.30093,-2.46409,0.452972,3.03789,-2.06537,1
-2.83614,-1.88383,-0.237885,1.98575,-0.238902,1.8288,0
-0.69382,-0.0306266,-1.04028,-0.782809,2.55958,0.442226,0
-1.35381,1.75488,-0.548679,2.83707,2.31888,-0.896371,0
-2.38659,-1.17712,1.99993,2.66184,0.173348,1.91888,1
0.420806,0.854989,3.13922,-2.70154,-1.38586,1.07763,1
1.36942,-2.18595,1.18012,-2.47677,0.428755,-1.06608,1
2.61743,-2.99995,1.57944,0.802175,-2.77739,2.96412,0
2.95706,-0.57455,0.815733,-0.384933,0.117688,0.938366,1
-2.31533,-0.184515,-3.13162,1.58956,2.22058,1.89476,0
-2.62032,-2.20533,-1.09321,1.49368,1.10919,2.66196,1
-1.1123,0.396889,-0.817736,0.546455,0.866802,2.66006,0
2.94699,-1.20791,1.3537,-2.30796,-2.7769,2.48733,0
2.90435,3.03619,-3.10195,2.44553,2.69801,0.761999,0
0.742522,-1.25036,0.356748,-0.889427,-2.08151,1.24431,1
0.855032,-1.10065,0.734632,2.53169,-2.97031,1.53645,0
2.49986,-0.220186,1.96507,-2.65958,0.251526,2.00663,0
-0.659862,-1.16276,0.903715,1.90599,-0.561441,-0.0354837,0
2.39442,-1.65928,-0.82048,1.63051,-3.08542,3.05416,1
-0.292799,-0.498971,1.24175,2.38123,0.995451,0.84191,1
-0.482823,-1.00447,2.7004,2.69352,-1.94767,0.491322,0
2.2747,-3.04307,-2.60752,-2.48355,-1.02718,2.42868,0
0.519326,0.95434,1.41481,-2.97462,2.93775,1.4573,1
-2.97441,-1.33342,2.38905,1.33577,1.24425,-2.90029,0
-2.60915,-2.88044,-0.769803,0.00607308,0.891296,-0.993219,1
0.399566,-2.97484,2.76983,1.65681,2.21474,-0.262162,0
0.21983,-2.43151,-1.39411,0.349199,3.03295,-0.0516373,1
-1.31739,0.813014,-0.873606,0.27535,2.87287,-0.852137,0
-1.88705,1.75712,-1.43196,-2.36531,-2.71654,-1.92162,0
0.597832,-2.62472,-0.0261678,-2.48351,0.438938,-0.111047,1
-0.213126,-0.0128606,-1.67931,-2.74621,-1.18225,-0.521641,0
1.79788,-0.233178,1.40079,0.354857,0.806231,-2.8511,0
-0.930504,-0.185325,0.70633,-2.07005,1.79918,-0.492871,0
-0.835927,-2.84631,-1.46844,-2.25643,-0.80748,-0.463507,0
0.143373,2.00581,-0.492721,2.39573,-1.52195,-1.80261,0
2.31445,-0.842586,-2.58815,1.28591,-0.507794,-0.816081,0
2.16742,1.41513,-1.3588,2.65826,-2.92813,-2.35557,1
0.620063,1.31214,1.69081,-2.75023,0.342445,1.72733,1
-2.96851,0.373287,-2.18946,3.03308,-0.850686,-1.08228,1
-1.92538,0.678064,2.13944,0.991454,1.25434,-0.953459,0
1.49897,0.467702,-1.28801,-0.127346,2.60326,2.26264,1
-0.888415,1.52268,-0.890901,1.09803,-0.532525,-2.39808,0
2.11499,0.84236,-2.66363,0.733267,-2.20351,-1.75797,1
1.77077,2.56691,-1.85296,1.02506,-1.14082,-1.46027,1
-2.62383,1.95017,0.727573,2.81823,1.05785,-2.72626,1
-1.66069,0.9223,-1.54534,-0.355756,-2.66569,2.06202,0
-1.33619,-2.09735,-2.55389,1.51774,0.914405,0.0706906,1
-0.560044,-0.70764,0.993117,2.33725,-0.486714,2.42841,1
1.37779,-1.12819,-1.75198,-0.304633,2.04502,-2.01925,0
1.38023,0.865054,-2.12553,-1.09085,-2.75404,-1.21573,1
2.76156,-1.31604,0.0813029,-2.02785,1.54497,-0.35272,0
1.95744,-0.890316,1.14621,0.812187,1.40081,0.966804,0
-0.261979,0.553929,1.83175,1.6157,-0.89849,2.41609,0
1.95301,-2.97976,-2.08262,0.666106,1.94035,-2.21523,1
0.804374,-2.34962,2.38182,0.97704,-1.5238,-0.411805,1
-2.51909,-2.0493,-0.893394,-0.778954,-1.08353,2.53929,0
-2.66473,-3.00085,0.167293,-0.0207421,1.50575,-2.56124,0
-0.573545,-2.39579,2.9041,-0.637361,-0.452331,0.411016,0
-1.59058,0.198863,-1.79138,-2.67811,2.28592,-2.04049,1
-3.04326,-0.0957007,1.60766,3.03904,-0.844763,2.44432,1
-2.54312,-2.41574,1.88209,0.86145,-2.87517,-3.12981,0
2.08716,0.98672,-0.561094,-0.334996,-0.412914,-2.98277,1
2.23219,-2.22903,1.33466,-1.74455,2.48528,3.01732,0
1.18838,2.20397,-0.785264,2.05166,-1.23291,-1.97786,0
0.511891,1.93463,-2.68537,0.984628,2.05339,2.85449,1
-1.4777,-1.05004,-1.17608,-0.411049,-2.68884,-2.29593,1
-2.42589,-0.70029,-2.31709,-2.75695,1.74486,1.29243,0
-2.32486,-1.5679,0.336597,-0.766704,-2.02577,-2.39416,0
-1.77106,-2.14576,0.0541228,-0.885628,2.88795,-1.99436,0
0.547823,1.29492,-2.17307,0.660924,-1.59434,0.829141,0
2.9258,-1.31603,2.10432,2.68081,2.84947,-2.99103,1
-0.936117,2.19368,2.99574,3.04857,-2.71434,1.67719,0
-2.16402,-0.280221,2.7848,-0.0822922,-2.25642,-1.26913,1
0.473065,0.527124,-1.43321,1.77758,0.371314,-3.11839,1
-1.52286,0.737927,1.5453,1.02953,-0.223928,0.0875301,1
-1.44869,-2.06278,-3.07068,-2.79302,-2.2004,3.03239,1
0.752185,-0.417322,-1.86855,0.54149,-2.2043,3.04768,1
-3.11498,-3.0714,2.77137,-0.844737,-2.19258,-0.361537,1
-2.38329,-0.403362,0.985472,0.354966,1.48052,1.74388,1
2.18807,-1.95506,-2.13648,-1.89993,-2.75761,-1.3874,0
-0.338352,-0.951381,2.09284,-2.73199,0.614887,-0.921872,0
-3.05884,0.233633,-2.33985,-2.81753,0.94682,-0.410617,0
1.07226,0.873619,1.83057,-2.01495,0.66766,1.46181,0
-1.91389,2.00951,-1.31105,1.51642,0.160613,0.331495,1
0.272141,1.44127,2.16654,0.716488,-2.87598,-2.30576,1
1.49082,1.72208,1.14264,2.25884,0.730941,1.78847,1
1.88166,-1.14283,-0.675626,-2.84478,0.136506,-1.62288,1
0.971391,-0.590277,1.98359,0.165504,0.81829,0.839898,0
-2.20464,-2.17668,2.96563,0.987262,2.91073,-1.71904,0
2.36094,-3.07057,-1.88417,0.967252,1.64605,-0.221354,1
-1.73235,-1.46597,2.54091,-3.06542,1.67386,0.599211,0
1.58873,-2.60124,-2.98638,-2.86266,2.49319,-0.219387,0
-0.263197,-0.544743,-2.97081,1.67181,1.80776,-2.14256,1
2.03478,-0.622078,-0.229488,1.13683,-1.72403,-1.39637,1
-0.0691887,0.518562,-3.01702,-0.438708,-0.883385,1.52455,0
-1.26272,0.0878113,-1.01963,-0.978623,1.77896,1.40057,1
-2.99826,0.75016,-2.02442,3.09754,-0.105874,-1.02797,1
-1.42345,0.313639,-2.78818,2.0102,0.203687,0.72583,1
-0.119978,-0.437604,2.02251,-0.0102776,0.8798,0.0859276,1
-0.450193,2.31916,-0.13552,-1.20323,-2.97496,-2.95551,0
-0.738693,-1.08954,2.39425,0.0830669,-2.42902,-1.80651,0
0.189855,0.719595,-0.379331,-2.8821,-0.919777,-1.68821,0
-2.12653,-0.86825,-0.286132,-0.42002,0.384795,-3.10614,0
0.28476,2.24533,-0.735625,-0.550111,0.811007,-1.45407,0
0.4217,-2.50592,2.4305,1.85694,2.09382,1.06351,0
2.29825,-0.567555,2.87276,-0.268188,-2.74148,-0.612877,1
-2.0671,1.28242,-2.53975,-2.20042,0.682093,-2.26614,1
0.00448692,2.76477,2.42558,1.61922,2.13812,-1.1406,1
2.3981,-2.86599,1.02044,-2.75128,-2.61428,2.00421,1
0.578853,-0.660793,1.93665,0.72452,1.25179,1.57659,1
-1.35463,-2.01516,1.66623,2.33567,2.1036,1.04956,0
0.822307,2.0739,2.6242,2.82434,-2.6623,-0.508834,1
-1.9156,2.29442,2.96497,3.10269,-1.58276,2.8602,1
0.0882037,-0.171663,-0.660529,-0.729911,2.05559,2.634,1
-0.210346,-2.09032,1.59689,-0.32115,-0.450477,-0.023877,0
-1.19248,2.76437,0.805178,-0.690997,0.848661,-0.554285,0
2.40827,-1.56817,1.48973,-1.97725,-2.76516,0.86755,0
0.162819,-0.187993,1.82011,2.20322,-0.21948,0.602078,0
-2.95367,-1.40148,-1.19087,-0.711308,-2.98694,-0.612985,0
2.89152,-1.85,1.72824,1.71271,0.551853,-2.74075,0
-0.882821,-0.13263,-0.682602,2.17676,-1.96153,-2.19466,1
-1.87635,1.91537,-1.2051,-1.9757,1.97668,2.66669,1
-0.923838,-0.346432,2.81638,1.01028,-2.69616,0.015568,1
0.194085,-3.02145,0.441134,1.79537,-0.917347,0.49283,1
2.47976,-2.04362,-1.26526,-2.95413,-3.02782,-2.36584,1
-0.870942,-0.455363,0.361162,-1.95787,2.81123,2.52547,0
-1.46419,2.15587,1.91983,-2.30888,0.36928,2.18097,1
-1.8656,2.15048,0.44433,3.06234,-2.90165,1.03408,0
1.10792,1.62611,1.49451,0.0558849,0.203834,-0.71401,0
0.0466876,1.69767,-0.830239,2.21712,1.81138,-0.692576,1
-2.38487,-1.33003,-0.748163,2.08449,-2.05159,-1.5886,1
0.0506821,-0.349401,-1.50849,-1.80648,2.06535,-1.08986,0
0.403016,-0.374984,2.04319,-2.9465,-2.35819,-2.69049,0
-0.0616259,-1.10912,-2.53834,2.40772,0.135781,0.782445,0
-1.90196,1.43301,0.669008,2.56451,2.93202,-2.85711,0
-1.45862,0.800904,-1.87746,2.72291,-2.92083,-2.69162,1
2.82723,1.22365,2.57428,-0.190699,2.70952,-1.46419,1
-1.12872,-2.426,0.726026,-1.57235,-2.68874,0.939619,1
-2.65855,-1.91705,-0.805231,1.19681,1.39947,-1.62338,0
0.657089,-0.474377,-0.54227,0.355539,0.559818,-1.57819,0
-1.52296,-2.25639,-1.57614,0.125408,0.470036,-0.981735,0
-0.783117,-2.1206,2.13129,2.21519,-0.411118,1.02316,0
-2.6217,1.48936,1.21963,0.441145,-0.461396,2.09,0
-1.03687,1.06561,-2.98869,0.0510416,-2.87405,-0.541569,1
2.88827,-2.74533,1.86904,-3.04031,0.393737,0.116909,1
-0.581938,-0.785247,-0.157174,1.26018,-1.17649,0.775177,1
1.56449,-1.01968,1.0964,1.07847,-2.81798,0.100578,0
1.43057,1.67335,1.15594,1.49833,2.28395,-2.163,1
0.665661,0.612816,-0.332935,-0.465953,-1.77778,-1.72989,1
-0.0414339,-2.01033,0.687097,2.10527,-1.5014,-1.48773,0
-1.10426,-2.08614,-0.363799,-1.07315,-2.41895,2.48567,0
-1.15766,-0.645886,0.276855,-0.956292,0.219318,2.8305,0
3.00379,-1.22193,0.834401,1.38653,1.84718,0.666065,1
-1.05353,1.34776,2.83322,-0.309363,0.981381,3.02509,0
0.153145,2.31933,-0.716868,2.61933,-2.9268,1.30956,1
0.251249,-1.44298,-3.03398,-0.959665,-0.608135,2.15658,0
-2.86212,-1.42256,0.408617,-2.11221,2.77301,0.479581,1
-2.13781,-2.24452,1.57134,1.65112,-1.83385,0.988959,0
0.500247,-1.46846,-1.29601,2.8266,2.25412,-2.71931,0
-1.68407,-0.858847,-1.13075,-0.544414,1.17662,1.69936,1
-0.184206,-2.90802,2.7,0.640939,1.16188,-0.171647,0
-3.03084,2.03206,1.60532,3.03843,-2.39637,1.46999,1
-2.12315,2.32167,-0.0603301,-2.93469,0.350187,2.43946,1
-1.46756,-0.667479,1.79462,2.98979,-2.76823,-2.81561,0
-0.434893,2.52217,3.03271,-2.9003,-1.68036,-0.0132594,1
0.679899,-2.68742,1.9979,1.54035,-2.33426,-1.0867,1
-0.405112,-2.45898,2.48695,-0.806025,-1.01736,-1.76071,1
-2.65372,-2.34398,1.4811,-1.03854,-2.77364,1.25259,0
-0.779371,-1.92031,2.08397,-2.693,-3.12025,-1.4404,0
2.67437,2.51375,1.16809,-2.35748,0.374621,1.59237,0
2.14414,-2.80168,-1.47957,2.77433,-0.957791,1.36837,1
-1.73689,0.792246,0.198662,-1.49019,0.946736,-1.53475,0
0.623167,-2.1569,2.88191,-0.478275,0.0753298,1.05455,1
2.63166,-0.893016,1.15712,-0.730829,1.70659,-0.847981,1
0.585057,1.40486,2.17313,3.04312,1.44047,-0.737157,0
-2.00656,-2.91364,-1.85241,-0.734491,-0.943317,-0.829037,1
-1.21153,-2.76226,1.05089,0.47502,-1.04374,0.244713,0
-1.62811,-0.20244,1.98864,-1.09537,1.19639,-2.27774,0
0.587137,2.05001,0.635802,2.1891,3.0282,1.13402,1
2.63769,-2.8183,-2.43854,-2.6968,0.546275,-0.0609555,1
-2.19456,-0.687975,0.569067,-1.06037,0.49703,0.106356,1
0.57749,0.339454,1.65629,2.83157,1.94674,-0.522675,0
-1.81262,-2.84696,-2.60931,0.0545435,0.602579,0.728117,1
-1.02228,3.0911,-3.02664,-1.40197,2.77344,1.49298,0
-2.84542,-0.0682818,-1.30495,2.17662,1.5025,1.96024,1
-2.54029,0.550992,1.94345,1.77972,1.00158,-0.0193491,0
0.351311,-0.592227,0.693215,0.645042,-3.05682,1.67061,1
1.54811,-1.24258,-2.94292,1.20925,-0.505201,1.40574,0
0.160032,0.29746,1.36257,-2.31966,2.87773,2.2234,1
-1.28532,-1.41811,-0.111321,-2.7636,-0.665117,0.422282,0
0.942552,-1.62988,2.5667,-2.92768,-1.52132,-1.09256,0
1.69829,-2.15087,2.14827,2.2362,1.41006,-2.87707,0
0.578229,2.42982,0.578932,-2.25922,-2.13562,-0.132822,1
-2.10129,2.99763,0.132975,-0.565159,0.475387,2.52165,0
-0.0519041,2.4306,1.44331,-2.96368,1.81438,0.205509,0
-2.35385,-0.670057,-0.569221,-3.06061,0.0444824,2.59689,0
-2.79326,-2.86123,3.00582,-2.60591,-0.938453,1.04936,0
0.899753,1.1046,2.15438,-2.73002,2.70049,0.720679,1
2.47331,0.579122,2.26293,0.762741,-2.48905,2.08054,1
-2.35006,1.60316,-3.08056,-2.61649,-2.1806,-2.50663,1
-0.388065,-1.35294,-0.371581,-0.597599,-3.13295,-2.88631,1
1.75713,-2.8004,2.10538,-1.19368,3.00665,-0.769686,0
-0.683758,2.52437,-0.581409,1.84538,2.75252,1.76265,1
-2.67301,-0.0329645,-0.147249,0.92712,1.26654,3.07436,1
-2.96183,0.436736,-1.75659,-1.96754,-0.384274,-1.08111,0
-0.794526,2.5139,1.27664,0.632183,-1.95298,-2.19953,0
-0.944788,2.26426,-1.31425,0.561602,1.34865,-2.83239,1
2.50352,1.67909,-2.86683,-1.38097,-2.06493,0.949921,0
-2.30062,2.90247,-0.907731,2.87265,3.06012,-1.89538,1
-2.09467,-1.84542,0.431056,-1.5244,-2.34432,-2.69129,0
2.52025,0.334418,-2.68313,-1.5714,-0.195893,-1.76458,0
1.3966,0.00552252,-2.99837,-1.37214,-2.40138,-2.09717,0
-1.19611,-1.61111,2.8977,1.90193,-1.89978,1.41148,1
0.498962,-1.40206,-2.49945,-2.08028,-2.27959,0.656444,1
-1.7779,2.42466,0.347118,-2.80859,-0.269235,-0.146047,0
1.26101,-1.179,2.46231,0.845359,2.41386,1.70457,0
1.54968,0.995943,-2.86053,-2.19496,-0.153351,-1.78457,0
-0.0364057,0.756725,2.5242,-1.87475,-0.159057,-2.80809,1
-1.98579,-2.65675,-0.0684886,1.43847,2.26812,-1.51129,1
0.455625,-1.74552,0.492372,-2.65491,0.401438,-1.31913,0
1.97779,-2.44694,0.121883,-0.823896,-0.771098,-3.00467,0
1.21733,-0.999194,0.295605,-1.75665,-2.29977,-0.8879,1
2.63339,0.728203,-0.83225,-1.12518,1.92543,-1.90955,0
-0.226865,-0.447867,0.177901,0.943851,2.91728,-1.08777,0
-0.117349,0.364136,-3.06081,-1.7451,-1.81025,0.746868,1
-2.62688,1.15086,1.44024,-1.20056,-2.68768,-1.70178,1
1.88339,2.8605,-2.21765,-3.08456,2.67155,2.20514,1
-1.79863,-2.09057,0.716813,3.12767,0.901118,2.92297,1
2.58973,3.0214,2.22088,0.0222612,1.21993,0.667087,0
-0.125127,0.844012,1.35261,1.21329,-0.608199,2.25004,0
2.36337,-1.41011,0.972292,-0.309849,2.13356,0.205505,0
1.79176,-3.06039,0.23088,-2.60008,0.385924,0.197776,0
2.95531,2.85132,1.36246,3.04167,2.40235,-0.657838,1
-1.58751,-3.12797,-2.16037,-2.79274,1.00366,-2.6468,0
0.619593,0.601429,-2.38133,-0.639759,-1.80002,0.104837,0
-0.694678,2.7559,0.368302,-2.32822,0.48319,-0.825148,0
2.5697,-3.05426,2.95103,-0.264438,1.21585,3.00758,0
1.012,2.81213,-2.67967,0.799206,2.303,1.04576,1
-1.8228,2.68644,2.76733,-0.208187,1.53517,-2.59202,1
-1.00054,1.71901,1.52416,2.74311,1.16692,2.69344,1
0.341461,-2.54064,2.30617,1.55678,2.14173,-0.199027,1
-0.957813,0.925561,0.0864734,1.88126,2.56735,2.86072,1
-2.41747,-2.99759,0.811571,-0.395181,-2.16793,0.395323,1
-3.06058,1.61666,2.22064,-2.25906,2.47962,2.10679,0
-3.06199,-0.214312,-1.4327,-2.98468,-2.78514,2.41248,1
-1.76356,0.859507,-0.89195,-1.5051,-2.97727,-2.21784,0
3.04698,0.824411,-2.21901,0.985359,2.77981,1.75736,1
2.59321,-1.07814,0.514114,2.88811,-2.66176,2.70662,0
0.948515,0.0128397,-2.7541,-1.00008,-0.352754,1.71775,0
1.68094,2.05085,-1.29502,-1.47384,-0.780121,-0.420429,0
-0.980231,-0.0553138,-3.08762,-1.67952,2.56161,-0.403885,1
0.292795,-2.83905,2.74635,2.3854,-1.32298,0.626252,1
-1.82609,2.09046,2.23177,-1.86651,1.93349,-1.50972,0
-1.41334,2.90521,0.631553,-2.36187,0.699726,-0.41355,0
-1.30953,2.90861,-0.599339,-2.66437,-2.09574,0.212322,0
1.82761,2.92892,1.71183,0.594202,-0.0905814,2.27202,0
-2.22711,1.55929,-2.53315,-0.390039,2.09613,1.25111,1
2.54102,-1.53228,-3.03101,0.247602,2.33426,-2.38117,1
-0.851014,0.961884,-2.84252,1.94181,-2.29662,-1.77776,1
-2.26697,2.82777,-2.48366,-0.531627,0.684654,-2.57889,1
1.39768,2.95855,1.22388,1.55155,2.53045,1.35803,1
-2.18168,0.58029,-1.6433,-1.98893,-2.80805,1.33222,1
-0.864561,0.572796,-2.4629,3.00984,0.534405,2.83916,1
0.270758,0.866007,0.0858129,1.09732,-1.94669,2.09566,0
1.44504,-1.34894,-1.5861,3.01559,-2.70592,2.20184,1
-2.98375,-1.42797,-0.207835,-3.09873,1.62036,2.68668,1
2.90876,-2.31853,-1.32163,-2.18308,1.03203,-2.65953,0
-1.44259,1.90498,-0.590887,-0.752001,0.185067,1.17995,0
1.0607,3.02944,-2.58966,-2.41216,-2.11916,-1.84781,0
3.02253,-0.865419,-1.65595,-2.18265,-0.99143,2.90405,1
-1.55676,-0.136203,0.295921,1.03235,2.44832,2.21904,0
2.63065,2.06097,2.50334,1.08196,-0.955168,0.729758,1
-1.57815,0.223672,-0.0792784,0.0808404,0.186929,-0.200042,1
-0.127226,3.0821,0.853766,-0.623075,-3.05908,1.54788,1
2.85649,-0.9222,2.38994,-0.961189,-2.11486,-0.279636,0
0.354812,-1.09855,-2.58272,-2.64713,0.599112,0.238874,1
-0.986064,1.89723,1.08576,2.54762,-2.51556,0.921704,0
1.07028,3.07663,2.52626,-1.30368,2.79129,1.2361,0
1.08214,2.80319,-0.669189,2.64806,2.22139,1.25084,0
1.93182,-0.292237,2.0309,-2.49383,-1.75421,1.62061,1
-1.80429,-1.51046,2.49596,2.20786,2.64137,1.53049,0
-3.104,-2.26584,-2.3438,-1.17355,-0.636208,-0.414715,1
-2.92383,-1.44982,-2.63314,1.98079,-1.35674,-2.29985,0
1.49729,1.51505,-1.54971,1.6812,-2.4959,-2.88614,1
-1.54128,1.24112,0.48288,-2.5219,0.0415006,-1.74312,1
1.56405,1.00396,-1.52506,0.501103,0.0619241,-1.77606,1
-1.86865,-0.354383,-2.54972,-1.97485,-0.999624,2.9367,0
-0.705992,2.74511,1.46272,1.92497,0.588902,1.97946,1
-2.22939,2.19738,0.500157,-2.94718,-1.97427,2.30485,0
-2.52305,-0.0179217,-1.86744,-1.85706,-0.999118,2.52415,0
-2.5541,-2.80994,1.06911,-1.85822,0.487692,2.65912,0
1.09673,-1.75581,1.11315,0.780076,-0.278562,-2.56612,0
1.67735,0.663752,-1.22581,-3.12696,-2.27727,-2.70142,0
2.85768,-1.91944,0.304439,2.74322,-2.28142,0.190843,0
-0.172893,-1.51463,-0.429955,1.18284,1.97088,-1.20615,0
-1.6445,2.49601,-1.90883,0.68853,3.04774,-2.25352,0
-3.12313,-3.02065,-0.979551,-0.772021,1.42705,0.291013,1
0.476982,-1.45144,0.420363,-1.11747,2.76778,-1.84012,0
-2.66698,-1.03829,-1.51266,-2.99836,-0.000542757,-1.35756,0
-1.73648,0.0217055,1.42459,2.51547,0.630944,-0.200054,0
2.75483,1.43301,-2.00345,0.0925984,2.40042,-1.19776,1
0.762868,0.48643,-1.96481,-2.1512,1.38148,2.1881,1
-1.94227,-2.25638,-1.33726,-2.45452,-1.9845,-1.89827,0
-1.87764,1.27358,0.083924,-1.00668,2.20838,-1.20878,0
2.91813,-2.0835,-2.44412,1.77262,-1.29657,-0.920056,1
0.323783,-0.0769371,1.20218,-0.789165,-1.70325,-1.97221,1
0.761177,-1.06757,0.801524,-2.06754,-2.56591,-0.705975,0
-0.73827,1.49641,0.914631,1.41043,1.71298,2.12029,0
0.0403806,2.88607,1.32493,-2.27353,2.48586,-0.931602,1
1.83232,0.303283,2.60306,-2.27131,-0.716093,-2.1054,0
-1.51337,-2.53784,2.67507,-2.79508,1.83559,0.093026,1
-2.18411,-0.424422,-1.98751,2.28237,-2.58441,-1.36621,0
2.23929,2.96415,-2.87149,1.5769,-2.45252,0.100926,0
3.08216,-1.93395,0.780351,-0.603471,-2.19154,-1.463,1
-2.33105,1.39903,2.89808,1.29206,-0.951389,-1.1611,0
-2.98171,-2.22064,-0.615155,3.13562,-2.97872,2.17713,1
-1.89898,-0.410923,-1.77467,2.66993,-0.903492,0.475901,0
3.00491,-2.35477,-2.41796,-0.734504,-1.84344,0.778312,1
2.31161,0.734675,-1.23022,-1.75186,-0.1466,-2.54241,0
3.04797,-0.635605,-1.6391,1.86306,2.25408,-1.77817,0
0.658787,-1.77945,1.41256,0.296264,0.767801,2.58451,1
-2.9245,-0.0610574,0.363288,-2.21241,-2.99432,1.84757,0
-1.31323,1.41476,-0.560332,0.418368,0.805196,1.68877,0
2.07018,-0.733355,1.60212,-0.657598,2.60563,-0.698556,1
-0.882496,2.44676,1.90649,2.39251,1.94072,-2.26288,0
-1.76065,0.0234936,-0.620227,0.716047,-3.06432,-1.66861,1
-0.168718,-1.28082,-2.77232,-0.933434,-2.46457,-0.21394,1
2.54622,-0.36574,-0.749709,-1.29891,-2.29127,0.679155,0
